"account_id";"district_id";"frequency";"date"
828;1;"MONTHLY FEE";970212
2042;31;"MONTHLY FEE";970212
4358;5;"MONTHLY FEE";970212
3565;30;"MONTHLY FEE";970212
796;1;"MONTHLY FEE";970213
2381;1;"MONTHLY FEE";970213
1430;26;"MONTHLY FEE";970213
2085;25;"MONTHLY FEE";970213
3059;1;"MONTHLY FEE";970215
3959;1;"WEEKLY FEE";970215
1068;52;"MONTHLY FEE";970215
10915;25;"WEEKLY FEE";970215
729;14;"MONTHLY FEE";970215
1141;28;"MONTHLY FEE";970216
1264;1;"MONTHLY FEE";970216
351;50;"MONTHLY FEE";970217
424;12;"MONTHLY FEE";970217
1037;1;"MONTHLY FEE";970218
2656;1;"MONTHLY FEE";970218
5445;72;"MONTHLY FEE";970219
3188;24;"MONTHLY FEE";970220
3236;52;"MONTHLY FEE";970220
2766;31;"MONTHLY FEE";970220
1447;65;"MONTHLY FEE";970220
3331;16;"MONTHLY FEE";970220
4268;77;"MONTHLY FEE";970220
1524;6;"MONTHLY FEE";970220
4746;54;"MONTHLY FEE";970221
3337;58;"FEE AFTER TRANSACTION";970222
323;52;"MONTHLY FEE";970223
2016;1;"MONTHLY FEE";970223
226;70;"MONTHLY FEE";970223
5180;54;"MONTHLY FEE";970224
1619;38;"MONTHLY FEE";970224
2661;1;"MONTHLY FEE";970225
1818;54;"MONTHLY FEE";970225
2937;1;"MONTHLY FEE";970225
2194;54;"MONTHLY FEE";970225
1336;5;"MONTHLY FEE";970226
2325;55;"MONTHLY FEE";970226
292;49;"MONTHLY FEE";970226
2797;74;"MONTHLY FEE";970226
1736;74;"MONTHLY FEE";970226
2405;64;"MONTHLY FEE";970227
2415;16;"MONTHLY FEE";970227
3851;1;"MONTHLY FEE";970227
2782;1;"MONTHLY FEE";970227
195;70;"MONTHLY FEE";970227
2380;46;"MONTHLY FEE";970227
1928;70;"MONTHLY FEE";970302
3242;28;"MONTHLY FEE";970302
3541;70;"MONTHLY FEE";970302
3652;36;"MONTHLY FEE";970302
2024;20;"MONTHLY FEE";970302
919;62;"MONTHLY FEE";970303
1096;34;"MONTHLY FEE";970303
1215;65;"MONTHLY FEE";970304
6306;64;"MONTHLY FEE";970304
2089;29;"WEEKLY FEE";970305
850;25;"MONTHLY FEE";970307
1668;62;"MONTHLY FEE";970307
2224;46;"FEE AFTER TRANSACTION";970308
3574;72;"MONTHLY FEE";970308
6061;1;"MONTHLY FEE";970308
2270;14;"MONTHLY FEE";970308
214;22;"MONTHLY FEE";970309
3031;51;"MONTHLY FEE";970310
1746;1;"MONTHLY FEE";970311
64;64;"MONTHLY FEE";970311
3842;1;"MONTHLY FEE";970312
3971;75;"MONTHLY FEE";970313
405;55;"MONTHLY FEE";970313
600;46;"MONTHLY FEE";970313
1740;57;"MONTHLY FEE";970313
2672;59;"MONTHLY FEE";970314
114;60;"MONTHLY FEE";970314
2760;10;"MONTHLY FEE";970314
2597;31;"MONTHLY FEE";970316
2908;61;"MONTHLY FEE";970316
191;41;"MONTHLY FEE";970317
2354;7;"MONTHLY FEE";970317
3782;9;"WEEKLY FEE";970317
3328;1;"MONTHLY FEE";970317
3083;66;"MONTHLY FEE";970318
1199;50;"MONTHLY FEE";970318
10652;1;"MONTHLY FEE";970318
2690;66;"MONTHLY FEE";970319
2495;70;"MONTHLY FEE";970319
8505;70;"MONTHLY FEE";970320
304;4;"MONTHLY FEE";970320
8926;1;"MONTHLY FEE";970321
578;28;"WEEKLY FEE";970321
1363;11;"MONTHLY FEE";970323
1165;44;"MONTHLY FEE";970323
85;68;"MONTHLY FEE";970323
749;38;"MONTHLY FEE";970323
8026;36;"MONTHLY FEE";970323
3332;17;"MONTHLY FEE";970325
3739;1;"MONTHLY FEE";970325
1907;1;"MONTHLY FEE";970325
1976;26;"MONTHLY FEE";970325
3658;24;"MONTHLY FEE";970325
3581;66;"MONTHLY FEE";970326
1466;69;"WEEKLY FEE";970326
3176;26;"MONTHLY FEE";970326
1459;12;"MONTHLY FEE";970326
1321;60;"MONTHLY FEE";970327
2966;33;"MONTHLY FEE";970327
157;11;"MONTHLY FEE";970328
2158;38;"MONTHLY FEE";970329
2843;30;"MONTHLY FEE";970329
3266;14;"MONTHLY FEE";970329
2048;76;"MONTHLY FEE";970330
442;54;"MONTHLY FEE";970330
3885;51;"MONTHLY FEE";970401
1863;62;"MONTHLY FEE";970401
9167;56;"MONTHLY FEE";970402
2874;32;"MONTHLY FEE";970402
3695;30;"MONTHLY FEE";970402
10068;1;"MONTHLY FEE";970402
2725;52;"MONTHLY FEE";970402
2899;40;"MONTHLY FEE";970403
144;10;"WEEKLY FEE";970403
1933;35;"MONTHLY FEE";970404
1034;73;"MONTHLY FEE";970404
49;1;"MONTHLY FEE";970406
1594;15;"MONTHLY FEE";970406
1138;41;"MONTHLY FEE";970407
3544;33;"MONTHLY FEE";970407
1636;53;"MONTHLY FEE";970408
10812;16;"MONTHLY FEE";970408
2165;51;"MONTHLY FEE";970408
3460;16;"MONTHLY FEE";970408
4208;1;"MONTHLY FEE";970408
2954;1;"MONTHLY FEE";970408
843;6;"MONTHLY FEE";970409
2901;1;"MONTHLY FEE";970409
1734;37;"MONTHLY FEE";970410
2466;39;"MONTHLY FEE";970411
476;69;"MONTHLY FEE";970411
1407;19;"FEE AFTER TRANSACTION";970411
1598;15;"MONTHLY FEE";970412
2166;71;"MONTHLY FEE";970412
1259;72;"MONTHLY FEE";970412
927;69;"MONTHLY FEE";970412
2575;72;"MONTHLY FEE";970413
4467;17;"WEEKLY FEE";970413
1253;5;"MONTHLY FEE";970413
1281;8;"MONTHLY FEE";970414
1915;2;"MONTHLY FEE";970414
3716;1;"MONTHLY FEE";970414
1560;62;"MONTHLY FEE";970414
4725;73;"MONTHLY FEE";970414
1665;73;"MONTHLY FEE";970415
12;21;"MONTHLY FEE";970415
3398;43;"MONTHLY FEE";970415
4475;72;"MONTHLY FEE";970416
2586;57;"MONTHLY FEE";970416
189;76;"MONTHLY FEE";970416
3077;64;"MONTHLY FEE";970416
3634;21;"MONTHLY FEE";970416
3897;13;"MONTHLY FEE";970416
2055;37;"MONTHLY FEE";970417
3012;49;"MONTHLY FEE";970418
1035;73;"MONTHLY FEE";970418
1687;23;"MONTHLY FEE";970418
407;72;"WEEKLY FEE";970418
2744;70;"WEEKLY FEE";970419
3194;11;"MONTHLY FEE";970419
109;53;"MONTHLY FEE";970420
1198;70;"MONTHLY FEE";970420
3830;56;"MONTHLY FEE";970420
3692;70;"MONTHLY FEE";970421
3217;75;"FEE AFTER TRANSACTION";970423
453;75;"MONTHLY FEE";970424
2539;24;"MONTHLY FEE";970424
794;63;"MONTHLY FEE";970424
636;75;"MONTHLY FEE";970424
309;14;"MONTHLY FEE";970425
873;73;"MONTHLY FEE";970426
589;1;"MONTHLY FEE";970426
9484;5;"MONTHLY FEE";970426
3052;44;"MONTHLY FEE";970426
10134;22;"MONTHLY FEE";970426
3846;61;"MONTHLY FEE";970427
912;65;"MONTHLY FEE";970427
2080;74;"MONTHLY FEE";970427
2857;19;"MONTHLY FEE";970428
647;1;"MONTHLY FEE";970428
2952;65;"MONTHLY FEE";970428
240;72;"MONTHLY FEE";970428
1693;1;"FEE AFTER TRANSACTION";970429
2612;1;"MONTHLY FEE";970429
3104;1;"MONTHLY FEE";970429
1488;25;"MONTHLY FEE";970429
2451;54;"MONTHLY FEE";970429
10257;27;"MONTHLY FEE";970501
1024;19;"MONTHLY FEE";970502
2173;64;"MONTHLY FEE";970502
98;55;"MONTHLY FEE";970502
3119;33;"MONTHLY FEE";970502
1230;1;"MONTHLY FEE";970503
2594;19;"FEE AFTER TRANSACTION";970503
3773;10;"MONTHLY FEE";970504
3635;10;"MONTHLY FEE";970504
293;1;"MONTHLY FEE";970504
1178;41;"MONTHLY FEE";970504
3988;23;"MONTHLY FEE";970504
2816;74;"MONTHLY FEE";970504
722;38;"FEE AFTER TRANSACTION";970504
2184;6;"MONTHLY FEE";970507
10022;1;"MONTHLY FEE";970507
1385;53;"MONTHLY FEE";970508
3506;70;"MONTHLY FEE";970508
316;62;"MONTHLY FEE";970508
3711;3;"MONTHLY FEE";970508
1982;6;"MONTHLY FEE";970508
2071;35;"MONTHLY FEE";970508
2800;41;"MONTHLY FEE";970508
997;54;"MONTHLY FEE";970508
367;23;"MONTHLY FEE";970509
2141;21;"MONTHLY FEE";970509
2127;1;"MONTHLY FEE";970509
3214;67;"MONTHLY FEE";970510
250;56;"MONTHLY FEE";970510
3742;59;"MONTHLY FEE";970511
3577;74;"MONTHLY FEE";970511
2448;23;"MONTHLY FEE";970511
1130;1;"MONTHLY FEE";970511
2118;42;"MONTHLY FEE";970511
2005;16;"MONTHLY FEE";970511
475;3;"MONTHLY FEE";970511
6922;3;"WEEKLY FEE";970512
3122;74;"MONTHLY FEE";970512
282;69;"MONTHLY FEE";970512
3140;3;"MONTHLY FEE";970513
3790;1;"WEEKLY FEE";970513
5164;5;"MONTHLY FEE";970513
8149;64;"FEE AFTER TRANSACTION";970514
2900;20;"MONTHLY FEE";970514
383;38;"MONTHLY FEE";970515
1953;9;"WEEKLY FEE";970515
3344;70;"MONTHLY FEE";970515
139;38;"WEEKLY FEE";970515
1808;28;"MONTHLY FEE";970516
3299;11;"WEEKLY FEE";970516
1697;63;"MONTHLY FEE";970517
2392;1;"MONTHLY FEE";970518
8713;53;"MONTHLY FEE";970518
3403;63;"MONTHLY FEE";970520
1424;32;"MONTHLY FEE";970520
2366;68;"MONTHLY FEE";970520
2668;21;"MONTHLY FEE";970520
2698;49;"MONTHLY FEE";970521
3872;25;"MONTHLY FEE";970521
10343;8;"MONTHLY FEE";970522
2743;51;"MONTHLY FEE";970522
834;3;"MONTHLY FEE";970523
1956;63;"MONTHLY FEE";970523
4729;66;"MONTHLY FEE";970523
760;1;"MONTHLY FEE";970524
2324;1;"MONTHLY FEE";970524
7559;56;"MONTHLY FEE";970524
9208;29;"MONTHLY FEE";970524
3163;41;"MONTHLY FEE";970524
3732;21;"MONTHLY FEE";970525
1710;74;"MONTHLY FEE";970525
868;1;"MONTHLY FEE";970526
534;1;"MONTHLY FEE";970526
3662;4;"MONTHLY FEE";970526
11053;46;"MONTHLY FEE";970527
3172;77;"MONTHLY FEE";970527
3905;54;"FEE AFTER TRANSACTION";970528
464;43;"MONTHLY FEE";970528
1574;75;"MONTHLY FEE";970528
2891;42;"MONTHLY FEE";970528
2860;54;"WEEKLY FEE";970530
10679;1;"MONTHLY FEE";970530
5;15;"MONTHLY FEE";970530
4130;70;"MONTHLY FEE";970601
4527;9;"MONTHLY FEE";970601
3951;22;"MONTHLY FEE";970602
3700;1;"MONTHLY FEE";970603
2564;36;"MONTHLY FEE";970603
3202;8;"MONTHLY FEE";970604
879;9;"MONTHLY FEE";970604
2404;8;"MONTHLY FEE";970605
1537;54;"MONTHLY FEE";970606
3768;52;"MONTHLY FEE";970606
5944;27;"MONTHLY FEE";970606
9673;76;"MONTHLY FEE";970607
229;1;"MONTHLY FEE";970607
614;25;"MONTHLY FEE";970607
1724;48;"MONTHLY FEE";970607
1185;12;"MONTHLY FEE";970607
349;72;"MONTHLY FEE";970608
682;54;"MONTHLY FEE";970608
291;7;"MONTHLY FEE";970608
3211;72;"MONTHLY FEE";970609
3060;73;"MONTHLY FEE";970609
4471;4;"WEEKLY FEE";970609
2956;15;"MONTHLY FEE";970610
2019;64;"MONTHLY FEE";970611
1491;47;"MONTHLY FEE";970611
3496;42;"MONTHLY FEE";970611
1841;36;"MONTHLY FEE";970612
7180;7;"WEEKLY FEE";970612
5648;59;"MONTHLY FEE";970613
2509;43;"MONTHLY FEE";970613
2878;1;"MONTHLY FEE";970614
1015;1;"MONTHLY FEE";970614
1753;71;"MONTHLY FEE";970614
2372;1;"MONTHLY FEE";970615
6097;29;"MONTHLY FEE";970615
2720;2;"WEEKLY FEE";970616
2006;25;"MONTHLY FEE";970616
3953;1;"MONTHLY FEE";970616
2135;51;"MONTHLY FEE";970617
1551;72;"MONTHLY FEE";970618
1095;54;"MONTHLY FEE";970618
3703;74;"MONTHLY FEE";970618
3719;37;"MONTHLY FEE";970619
2057;1;"MONTHLY FEE";970620
2560;15;"MONTHLY FEE";970620
3986;19;"MONTHLY FEE";970620
4858;67;"MONTHLY FEE";970621
1354;31;"MONTHLY FEE";970621
3262;23;"MONTHLY FEE";970622
3100;65;"MONTHLY FEE";970622
1839;5;"MONTHLY FEE";970622
3996;1;"MONTHLY FEE";970622
622;24;"MONTHLY FEE";970622
2340;14;"MONTHLY FEE";970622
641;40;"MONTHLY FEE";970622
3461;8;"MONTHLY FEE";970623
672;53;"MONTHLY FEE";970623
8645;60;"MONTHLY FEE";970623
438;37;"MONTHLY FEE";970623
2443;46;"MONTHLY FEE";970625
4309;74;"WEEKLY FEE";970625
3075;71;"MONTHLY FEE";970625
2200;1;"MONTHLY FEE";970626
3245;45;"MONTHLY FEE";970626
2806;53;"MONTHLY FEE";970626
556;12;"MONTHLY FEE";970626
4301;1;"MONTHLY FEE";970626
4156;42;"MONTHLY FEE";970627
1921;42;"MONTHLY FEE";970627
2939;5;"MONTHLY FEE";970628
3665;28;"MONTHLY FEE";970628
3524;66;"MONTHLY FEE";970628
5196;13;"WEEKLY FEE";970629
2883;77;"MONTHLY FEE";970629
1346;74;"MONTHLY FEE";970701
1514;7;"MONTHLY FEE";970701
3154;1;"MONTHLY FEE";970702
2081;36;"MONTHLY FEE";970702
1255;68;"MONTHLY FEE";970702
2208;7;"MONTHLY FEE";970702
1284;55;"MONTHLY FEE";970702
8153;9;"MONTHLY FEE";970702
7721;13;"MONTHLY FEE";970703
3889;16;"MONTHLY FEE";970703
3085;66;"MONTHLY FEE";970703
768;26;"MONTHLY FEE";970703
8919;62;"MONTHLY FEE";970703
185;32;"MONTHLY FEE";970704
4150;65;"MONTHLY FEE";970705
10774;46;"MONTHLY FEE";970705
2728;52;"WEEKLY FEE";970706
1339;76;"MONTHLY FEE";970706
1929;1;"MONTHLY FEE";970706
3433;73;"MONTHLY FEE";970707
2337;65;"MONTHLY FEE";970707
3;5;"MONTHLY FEE";970707
2093;64;"MONTHLY FEE";970707
3906;52;"MONTHLY FEE";970708
3529;12;"MONTHLY FEE";970708
864;72;"MONTHLY FEE";970708
4336;2;"MONTHLY FEE";970708
1647;1;"MONTHLY FEE";970709
2169;57;"MONTHLY FEE";970709
258;64;"MONTHLY FEE";970709
1110;54;"MONTHLY FEE";970710
105;21;"MONTHLY FEE";970710
2992;43;"MONTHLY FEE";970711
11317;50;"MONTHLY FEE";970711
1681;68;"MONTHLY FEE";970711
3428;27;"MONTHLY FEE";970712
679;22;"MONTHLY FEE";970712
10644;16;"MONTHLY FEE";970712
2182;22;"MONTHLY FEE";970712
9560;1;"MONTHLY FEE";970713
3985;1;"MONTHLY FEE";970713
3833;77;"MONTHLY FEE";970713
705;35;"MONTHLY FEE";970714
2447;38;"MONTHLY FEE";970714
2452;1;"MONTHLY FEE";970714
469;72;"MONTHLY FEE";970714
483;70;"MONTHLY FEE";970715
2678;1;"MONTHLY FEE";970715
2183;54;"MONTHLY FEE";970717
7052;55;"FEE AFTER TRANSACTION";970717
680;17;"MONTHLY FEE";970718
284;54;"MONTHLY FEE";970718
1027;68;"MONTHLY FEE";970718
1995;54;"MONTHLY FEE";970718
211;28;"MONTHLY FEE";970719
1432;27;"MONTHLY FEE";970719
2369;49;"MONTHLY FEE";970719
3867;1;"MONTHLY FEE";970719
1890;1;"WEEKLY FEE";970720
2204;9;"MONTHLY FEE";970720
970;18;"MONTHLY FEE";970720
5290;34;"MONTHLY FEE";970721
2316;1;"MONTHLY FEE";970721
611;46;"MONTHLY FEE";970721
1794;74;"MONTHLY FEE";970723
801;16;"MONTHLY FEE";970723
3057;9;"MONTHLY FEE";970723
2196;11;"MONTHLY FEE";970724
2646;6;"MONTHLY FEE";970724
2722;69;"MONTHLY FEE";970724
2679;67;"MONTHLY FEE";970724
2587;1;"MONTHLY FEE";970725
3346;1;"MONTHLY FEE";970725
1454;46;"MONTHLY FEE";970725
2197;46;"MONTHLY FEE";970726
1776;36;"MONTHLY FEE";970727
547;24;"MONTHLY FEE";970727
5758;44;"MONTHLY FEE";970728
3185;45;"MONTHLY FEE";970729
1950;70;"MONTHLY FEE";970801
811;14;"WEEKLY FEE";970801
3381;68;"MONTHLY FEE";970802
1522;48;"MONTHLY FEE";970802
41;72;"MONTHLY FEE";970802
4533;68;"MONTHLY FEE";970803
3343;1;"MONTHLY FEE";970803
3686;77;"MONTHLY FEE";970803
2927;37;"MONTHLY FEE";970804
4091;9;"MONTHLY FEE";970804
6602;74;"MONTHLY FEE";970804
2558;46;"MONTHLY FEE";970804
3208;29;"MONTHLY FEE";970804
1389;34;"MONTHLY FEE";970805
1033;32;"MONTHLY FEE";970805
2449;23;"MONTHLY FEE";970805
2000;5;"MONTHLY FEE";970806
3724;16;"MONTHLY FEE";970806
3281;1;"MONTHLY FEE";970806
326;61;"MONTHLY FEE";970806
307;26;"MONTHLY FEE";970807
1951;23;"MONTHLY FEE";970807
4445;47;"MONTHLY FEE";970807
2338;59;"MONTHLY FEE";970808
1319;56;"FEE AFTER TRANSACTION";970808
311;50;"MONTHLY FEE";970808
3293;1;"MONTHLY FEE";970808
1648;40;"MONTHLY FEE";970808
38;19;"WEEKLY FEE";970808
1434;70;"MONTHLY FEE";970808
7437;19;"WEEKLY FEE";970808
4784;46;"MONTHLY FEE";970808
2644;1;"MONTHLY FEE";970808
785;21;"WEEKLY FEE";970809
2776;23;"MONTHLY FEE";970810
5572;15;"MONTHLY FEE";970811
3046;74;"MONTHLY FEE";970811
2138;75;"MONTHLY FEE";970811
1662;1;"MONTHLY FEE";970811
386;1;"MONTHLY FEE";970811
591;1;"MONTHLY FEE";970812
792;3;"MONTHLY FEE";970813
1043;1;"MONTHLY FEE";970813
9433;59;"MONTHLY FEE";970814
509;36;"MONTHLY FEE";970814
1747;30;"MONTHLY FEE";970814
2073;59;"MONTHLY FEE";970814
3097;66;"MONTHLY FEE";970814
3062;17;"MONTHLY FEE";970815
1355;1;"MONTHLY FEE";970816
1881;60;"MONTHLY FEE";970817
2595;1;"MONTHLY FEE";970817
13;76;"MONTHLY FEE";970817
996;47;"MONTHLY FEE";970818
37;20;"MONTHLY FEE";970818
2829;66;"MONTHLY FEE";970818
529;39;"MONTHLY FEE";970818
1857;37;"MONTHLY FEE";970818
9140;32;"MONTHLY FEE";970818
2485;41;"MONTHLY FEE";970818
2607;1;"MONTHLY FEE";970819
653;27;"MONTHLY FEE";970819
10799;76;"MONTHLY FEE";970819
1567;10;"MONTHLY FEE";970819
1845;47;"MONTHLY FEE";970820
1181;69;"MONTHLY FEE";970820
3070;56;"MONTHLY FEE";970821
645;70;"MONTHLY FEE";970821
1795;53;"MONTHLY FEE";970821
2442;14;"MONTHLY FEE";970821
2845;62;"MONTHLY FEE";970821
8639;46;"MONTHLY FEE";970822
4003;25;"MONTHLY FEE";970822
3537;45;"MONTHLY FEE";970822
2394;62;"MONTHLY FEE";970823
859;13;"MONTHLY FEE";970826
3798;15;"MONTHLY FEE";970827
2317;68;"MONTHLY FEE";970828
3828;44;"MONTHLY FEE";970828
2422;27;"MONTHLY FEE";970829
3556;58;"MONTHLY FEE";970829
1154;5;"WEEKLY FEE";970829
3901;12;"MONTHLY FEE";970830
3950;48;"MONTHLY FEE";970901
2142;42;"MONTHLY FEE";970901
2492;73;"MONTHLY FEE";970901
45;64;"MONTHLY FEE";970902
2172;1;"MONTHLY FEE";970902
909;30;"MONTHLY FEE";970902
10243;44;"MONTHLY FEE";970903
1026;20;"MONTHLY FEE";970903
3444;53;"WEEKLY FEE";970904
1764;68;"MONTHLY FEE";970904
4158;27;"MONTHLY FEE";970904
585;4;"MONTHLY FEE";970904
5698;1;"MONTHLY FEE";970904
178;59;"MONTHLY FEE";970906
2079;55;"MONTHLY FEE";970906
2480;35;"MONTHLY FEE";970907
2444;76;"MONTHLY FEE";970907
3516;36;"WEEKLY FEE";970907
1303;23;"MONTHLY FEE";970908
783;1;"MONTHLY FEE";970908
1729;53;"MONTHLY FEE";970908
1790;70;"MONTHLY FEE";970908
2351;74;"MONTHLY FEE";970908
2997;40;"MONTHLY FEE";970909
10650;76;"MONTHLY FEE";970909
2684;7;"MONTHLY FEE";970910
2459;55;"MONTHLY FEE";970910
1240;1;"MONTHLY FEE";970911
1783;70;"MONTHLY FEE";970911
7156;71;"MONTHLY FEE";970911
1085;42;"MONTHLY FEE";970911
677;70;"MONTHLY FEE";970913
6505;7;"MONTHLY FEE";970913
402;68;"MONTHLY FEE";970914
9156;18;"MONTHLY FEE";970914
3987;25;"MONTHLY FEE";970914
3852;20;"MONTHLY FEE";970914
384;24;"WEEKLY FEE";970914
1946;46;"MONTHLY FEE";970916
3603;3;"MONTHLY FEE";970917
1872;61;"MONTHLY FEE";970917
3671;21;"MONTHLY FEE";970917
735;70;"MONTHLY FEE";970917
3274;76;"MONTHLY FEE";970917
5870;75;"MONTHLY FEE";970917
5283;15;"MONTHLY FEE";970918
1438;23;"WEEKLY FEE";970918
328;1;"MONTHLY FEE";970918
118;68;"MONTHLY FEE";970918
387;72;"MONTHLY FEE";970919
3300;71;"MONTHLY FEE";970919
3657;62;"MONTHLY FEE";970919
823;71;"MONTHLY FEE";970919
1876;1;"MONTHLY FEE";970920
2765;69;"MONTHLY FEE";970920
3463;38;"MONTHLY FEE";970921
3103;1;"FEE AFTER TRANSACTION";970921
1101;4;"MONTHLY FEE";970922
179;1;"WEEKLY FEE";970922
3610;1;"MONTHLY FEE";970922
1814;17;"MONTHLY FEE";970923
1718;71;"MONTHLY FEE";970923
16;12;"MONTHLY FEE";970923
4616;1;"MONTHLY FEE";970924
3757;64;"MONTHLY FEE";970924
2942;44;"MONTHLY FEE";970924
89;68;"MONTHLY FEE";970925
3106;12;"WEEKLY FEE";970926
2312;65;"MONTHLY FEE";970926
177;1;"MONTHLY FEE";970926
4128;64;"MONTHLY FEE";970926
2846;1;"MONTHLY FEE";970927
1443;54;"MONTHLY FEE";970927
1992;48;"MONTHLY FEE";970927
755;38;"MONTHLY FEE";970927
7274;11;"MONTHLY FEE";970928
3383;29;"MONTHLY FEE";970928
2461;1;"MONTHLY FEE";970928
3916;8;"MONTHLY FEE";970928
2745;60;"MONTHLY FEE";970928
10152;34;"MONTHLY FEE";970928
2007;45;"MONTHLY FEE";970929
1064;70;"MONTHLY FEE";970929
2370;51;"MONTHLY FEE";971001
1379;47;"MONTHLY FEE";971001
1313;45;"MONTHLY FEE";971001
129;74;"MONTHLY FEE";971001
6866;14;"MONTHLY FEE";971002
4132;36;"MONTHLY FEE";971002
2136;75;"MONTHLY FEE";971002
2036;70;"MONTHLY FEE";971003
3401;38;"WEEKLY FEE";971004
1596;70;"MONTHLY FEE";971005
4116;6;"MONTHLY FEE";971005
3342;59;"MONTHLY FEE";971006
2715;42;"MONTHLY FEE";971006
4143;55;"MONTHLY FEE";971007
2133;11;"MONTHLY FEE";971007
2069;72;"MONTHLY FEE";971008
205;1;"MONTHLY FEE";971008
1150;29;"MONTHLY FEE";971008
1608;26;"MONTHLY FEE";971008
1494;1;"MONTHLY FEE";971008
2272;48;"MONTHLY FEE";971008
2634;45;"MONTHLY FEE";971008
745;43;"MONTHLY FEE";971009
3813;1;"MONTHLY FEE";971009
1342;9;"MONTHLY FEE";971009
121;55;"MONTHLY FEE";971011
1727;9;"MONTHLY FEE";971011
2097;46;"MONTHLY FEE";971011
133;64;"WEEKLY FEE";971011
2897;51;"MONTHLY FEE";971011
5708;64;"WEEKLY FEE";971012
7049;69;"MONTHLY FEE";971012
1279;28;"MONTHLY FEE";971013
502;1;"MONTHLY FEE";971013
1506;51;"MONTHLY FEE";971013
2231;2;"MONTHLY FEE";971014
966;15;"MONTHLY FEE";971014
1968;16;"WEEKLY FEE";971014
2879;15;"MONTHLY FEE";971014
3023;35;"MONTHLY FEE";971014
3561;33;"MONTHLY FEE";971015
1807;21;"MONTHLY FEE";971015
11327;7;"MONTHLY FEE";971015
2053;5;"MONTHLY FEE";971016
550;24;"MONTHLY FEE";971017
3324;3;"MONTHLY FEE";971017
1061;44;"MONTHLY FEE";971017
2215;48;"MONTHLY FEE";971017
961;1;"MONTHLY FEE";971018
2579;24;"MONTHLY FEE";971018
3919;34;"MONTHLY FEE";971018
3875;44;"MONTHLY FEE";971018
2311;28;"MONTHLY FEE";971019
2556;46;"MONTHLY FEE";971019
1615;1;"MONTHLY FEE";971020
2910;68;"MONTHLY FEE";971021
2756;24;"MONTHLY FEE";971021
1572;72;"MONTHLY FEE";971021
3857;54;"MONTHLY FEE";971022
156;64;"MONTHLY FEE";971022
3922;68;"MONTHLY FEE";971022
1209;23;"MONTHLY FEE";971023
2371;15;"WEEKLY FEE";971023
852;57;"MONTHLY FEE";971023
2152;22;"MONTHLY FEE";971023
398;69;"MONTHLY FEE";971024
2174;18;"MONTHLY FEE";971024
3705;20;"MONTHLY FEE";971024
1172;6;"MONTHLY FEE";971025
876;4;"MONTHLY FEE";971026
2413;33;"MONTHLY FEE";971027
3963;9;"MONTHLY FEE";971027
643;64;"MONTHLY FEE";971028
1340;52;"MONTHLY FEE";971028
2703;61;"MONTHLY FEE";971028
671;60;"MONTHLY FEE";971029
782;42;"MONTHLY FEE";971030
2784;40;"MONTHLY FEE";971030
1703;72;"MONTHLY FEE";971102
3598;76;"MONTHLY FEE";971102
639;1;"MONTHLY FEE";971103
3325;11;"MONTHLY FEE";971103
10613;55;"MONTHLY FEE";971104
606;75;"MONTHLY FEE";971104
9227;51;"MONTHLY FEE";971104
1723;70;"MONTHLY FEE";971104
3404;33;"MONTHLY FEE";971104
1657;12;"MONTHLY FEE";971104
3395;16;"MONTHLY FEE";971105
2296;29;"MONTHLY FEE";971105
644;4;"MONTHLY FEE";971106
2402;18;"MONTHLY FEE";971106
2391;2;"MONTHLY FEE";971107
1140;49;"MONTHLY FEE";971107
952;41;"MONTHLY FEE";971109
696;54;"MONTHLY FEE";971109
2998;21;"MONTHLY FEE";971109
867;60;"MONTHLY FEE";971109
1208;4;"MONTHLY FEE";971109
3423;11;"MONTHLY FEE";971110
2831;1;"MONTHLY FEE";971110
2211;61;"FEE AFTER TRANSACTION";971110
3360;71;"MONTHLY FEE";971110
1245;68;"MONTHLY FEE";971112
1348;55;"MONTHLY FEE";971112
2920;73;"MONTHLY FEE";971113
566;8;"MONTHLY FEE";971113
2658;27;"MONTHLY FEE";971114
2721;74;"MONTHLY FEE";971114
1833;54;"MONTHLY FEE";971115
2221;58;"MONTHLY FEE";971115
149;43;"MONTHLY FEE";971116
3082;33;"MONTHLY FEE";971116
3156;1;"FEE AFTER TRANSACTION";971116
2438;71;"MONTHLY FEE";971116
2693;17;"MONTHLY FEE";971117
1866;4;"MONTHLY FEE";971117
3365;11;"MONTHLY FEE";971118
3382;23;"WEEKLY FEE";971120
2125;43;"WEEKLY FEE";971120
3396;1;"MONTHLY FEE";971120
3105;37;"MONTHLY FEE";971121
2162;50;"MONTHLY FEE";971121
1125;1;"WEEKLY FEE";971121
2979;10;"MONTHLY FEE";971122
2850;57;"MONTHLY FEE";971122
2832;12;"MONTHLY FEE";971122
3102;33;"MONTHLY FEE";971123
295;66;"MONTHLY FEE";971123
1523;52;"FEE AFTER TRANSACTION";971124
215;31;"MONTHLY FEE";971125
421;75;"MONTHLY FEE";971127
3715;74;"MONTHLY FEE";971127
934;9;"MONTHLY FEE";971127
3333;44;"MONTHLY FEE";971127
1798;46;"MONTHLY FEE";971128
10005;64;"MONTHLY FEE";971129
4386;51;"WEEKLY FEE";971129
1868;16;"WEEKLY FEE";971129
232;45;"MONTHLY FEE";971129
298;35;"MONTHLY FEE";971202
